V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,CLASS
11000,334628,0,34,16040,0,0,285399,328749,0,251047,9500,248984,14000,0,9200,0,10000,255303,340000,1
1117,38783,2,28,26286,-1,-1,1286,62793,-1,1117,1128,1117,0,-1,1117,-1,0,0,200000,0
20000,2415,2,35,9886,-1,2,9754,11837,2,22299,0,24007,0,2,0,-1,10000,31576,120000,0
2200,72593,0,23,0,2,0,74271,70828,0,50700,1812,70467,7463,0,2840,2,1781,49329,70000,1
0,0,-2,52,0,-2,-2,0,0,-2,0,0,0,0,-2,0,1,0,0,230000,0
3500,29336,0,23,1800,0,2,29904,30047,0,32479,1400,32025,1470,2,2000,0,0,30894,30000,1
1600,36773,0,34,3210,0,0,16212,17288,0,16089,300,17567,2000,0,871,0,5214,20743,20000,0
0,0,-2,34,0,-2,-2,0,0,-2,0,0,0,0,-2,0,1,0,0,120000,0
2500,46277,0,25,2500,0,2,44006,47713,0,30615,1000,29737,2300,2,1500,0,0,29975,50000,0
1632,22145,-1,38,5575,-1,-1,4688,5529,-1,8522,10626,1621,4716,-1,8559,-1,4164,4149,220000,1
390,1473,-1,23,1863,-1,-1,0,1863,-1,390,0,390,0,-1,390,-1,780,780,10000,0
4478,7365,-2,37,255,-2,-2,4884,255,-2,1800,150,4442,4892,-2,1800,-2,0,0,170000,0
1630,40483,0,41,2718,0,0,44561,42538,0,46715,1572,45450,2741,0,2000,0,1705,47642,280000,0
827,798,-1,44,4150,-1,-1,6952,4130,-1,1426,870,827,6952,-1,1426,-1,763,763,200000,0
312,2389,0,42,1064,0,0,4414,3405,0,4596,174,4653,1073,0,166,0,168,4688,50000,0
2067,14549,2,25,2845,2,2,16580,17144,2,18766,1664,18366,0,2,1000,2,0,18324,20000,0
10000,42337,-1,33,60092,0,0,68573,90090,0,30510,20377,61065,68753,0,15033,0,25965,25887,590000,0
1287,43293,0,34,1368,0,0,22298,28305,0,18667,644,22161,1396,0,654,0,1000,19381,60000,0
4800,33105,0,37,10005,0,0,26669,31113,0,29257,2000,29876,5000,0,1002,0,2000,28071,50000,0
5170,226613,0,30,7667,0,0,189016,217800,0,106713,1225,137788,7261,0,4054,0,4500,96588,220000,0
0,0,2,30,1684,-1,-2,1509,1684,2,-357,0,-357,0,-2,0,1,0,-357,80000,0
811,44766,2,51,4000,0,0,46640,48047,0,19398,0,40551,0,0,1000,0,0,0,50000,0
4023,139097,0,28,5699,0,0,128342,131157,0,109228,4000,122345,4300,0,3785,0,3684,101428,180000,0
10000,72652,7,30,20000,3,8,89011,90461,6,105083,0,96593,0,7,10000,1,0,103522,100000,1
1934,2057,-2,45,2147,-2,-2,1945,2147,-2,2045,2544,1934,1945,-2,2056,-2,1938,1938,160000,0
780,390,-2,33,390,-2,-2,0,390,-2,0,0,780,0,-2,0,-2,0,0,50000,0
2000,48492,0,27,1600,0,0,32904,48356,0,29708,1100,28864,1715,0,3010,0,2000,29921,50000,0
675,61618,0,49,2800,0,0,34958,61382,0,32946,3353,33760,1400,0,659,0,0,0,60000,0
0,51400,-2,34,0,-2,-2,0,0,-2,0,0,0,0,-2,0,-2,0,0,50000,0
1700,38483,2,50,1960,2,2,40582,39511,2,41998,0,41316,2000,2,1662,2,1493,42674,50000,1
2632,71742,0,37,2721,0,0,70949,70978,0,68100,2573,68782,2714,0,2600,0,2800,68677,70000,0
9117,225480,0,40,7263,0,-1,197824,211608,0,98496,1998,201940,8857,0,29420,0,3484,3480,200000,0
3984,146033,0,36,4160,0,0,108396,108405,0,112119,4200,110249,4000,0,4001,0,4128,114136,260000,0
1622,67572,0,55,2124,0,0,57625,58969,0,46236,1697,45675,2311,0,1674,0,1677,46758,70000,0
1622,13766,0,35,39124,-1,0,44758,39072,0,40592,2031,45571,15000,0,2068,0,1000,7145,200000,0
23198,2103,-2,26,2781,-2,-2,4425,2768,-2,489,0,23083,4447,-2,491,-2,2951,2937,280000,0
1614,0,-2,66,5580,-2,-2,500,5580,-2,0,0,1614,500,-2,0,-2,2800,2800,230000,0
30000,2346,0,38,15271,-1,-1,16360,15271,0,538,652,41936,2000,-1,538,-1,2716,2716,90000,0
3500,71777,0,47,2700,0,0,75499,73282,0,78666,3000,77739,3400,0,2815,0,3000,80399,120000,1
5727,5521,-1,27,7,-1,-1,1485,-7,-1,1247,26920,5727,1492,-1,1247,-1,2037,2037,280000,0
0,37539,0,38,2000,0,0,41217,38132,2,39135,0,40255,4000,0,1700,0,3000,37235,40000,1
5000,55892,2,26,2300,2,2,55208,56685,2,60218,3000,59175,0,2,2511,2,6,55447,60000,0
1000,18490,0,31,1500,0,0,19789,25404,0,19676,19710,19985,2393,0,494,0,139,6971,20000,0
10600,136518,0,42,13571,0,2,147624,146249,0,146609,0,138636,7500,0,11200,0,5400,149438,150000,0
1213,36048,0,44,1688,0,0,38040,37157,0,34589,1166,33882,1571,0,1253,0,1381,35397,260000,0
74085,323085,0,30,50468,0,-1,243673,303794,-1,57763,41791,74003,33372,0,290,0,51107,50852,570000,0
2000,74763,0,33,0,2,0,74198,73010,0,76655,2000,74964,3000,0,2000,2,2000,78328,100000,0
0,3166,-1,57,552,-1,-1,3429,-206,-1,0,799,0,5726,-2,0,-1,749,749,330000,0
1511,30518,2,41,5002,0,0,30321,34984,0,20614,5108,23610,7,0,5005,0,5183,18873,30000,0
1987,39236,0,42,2094,0,0,27068,39729,0,28199,1200,28604,1451,0,1039,0,1500,58428,50000,1
0,1200,2,27,0,2,4,1200,1200,5,1200,0,1200,0,5,0,3,0,600,20000,1
2431,92129,0,45,3510,0,0,93596,92690,0,64268,2046,79320,3998,0,1697,0,1971,65193,230000,0
3000,55776,0,30,3000,0,0,46922,44953,0,49496,2000,48677,3000,0,2000,0,2000,51010,100000,0
5849,200932,0,31,10000,0,0,175028,190991,0,138158,120000,162699,10000,0,4570,0,5447,135920,380000,0
1698,-6,-1,44,1106,-1,-1,2527,1100,-1,0,0,1698,2527,-1,0,1,5062,5062,260000,0
4100,6895,0,31,10000,0,2,18715,16381,0,22276,0,22630,3000,2,0,-1,1000,13564,70000,1
2500,42105,0,23,2500,0,0,46812,43919,0,46406,1700,44976,3970,0,2500,0,2500,47625,90000,1
952,7445,0,41,10038,0,0,7391,14439,-1,4592,2229,948,1036,-1,4601,-1,13,2777,390000,0
2581,82308,0,33,3261,0,0,85688,83994,0,88280,2600,86643,3307,0,2502,0,2525,90054,100000,0
0,1264,-1,35,176,-1,-2,1247,176,-1,0,1768,0,1247,-2,0,-1,0,0,180000,0
1200,5457,0,40,1300,0,0,7590,6660,0,9013,1000,8657,1200,0,500,0,500,9367,110000,0
10022,132387,-1,54,11606,-1,-1,70460,11590,0,71713,71429,67357,70579,0,20000,0,27399,27399,360000,0
5065,4904,-2,37,5332,-2,-2,5344,5248,-2,2019,4697,5058,5348,-2,2019,-2,2443,2443,420000,0
396,396,-1,42,396,-1,-1,396,396,-1,396,396,396,396,-1,396,-1,396,396,130000,0
6940,207205,0,37,9755,0,0,203696,208827,0,202938,19384,201655,7414,0,7299,0,8021,202136,500000,0
2300,27171,0,23,1000,2,2,26571,27429,0,27548,0,28128,1800,2,0,1,2600,29536,30000,0
2623,100304,0,43,0,2,0,100337,97814,0,52041,2567,100585,5000,0,2500,2,32000,70731,100000,1
1200,38875,0,28,6000,0,0,27846,38589,0,16429,8258,21787,2000,0,330,0,2000,5488,270000,0
1156,29676,0,40,1513,0,0,31721,30707,0,33031,3700,32350,1527,0,1200,0,1445,33926,80000,0
3000,90945,0,34,3500,0,0,79321,77668,0,80872,3000,80401,3500,0,3083,0,3000,77377,190000,0
12,60455,2,26,3200,2,2,60906,61417,2,40629,0,45734,2400,2,3200,2,1619,41137,60000,1
3500,142326,0,40,4500,0,-2,150145,145231,0,0,0,150500,6114,0,0,0,0,0,150000,1
10000,118695,0,28,10000,0,0,131648,125186,0,145046,6000,137902,10000,0,10000,0,10000,152551,160000,0
1407,18094,-1,27,1034,0,0,26855,6942,0,20885,200,23287,27318,0,429,0,417,17595,80000,0
5069,73215,0,31,7009,0,0,70375,70284,0,54986,15011,65085,5023,0,10037,0,5184,50848,250000,0
3820,108174,0,25,5000,0,0,113751,111378,0,110592,4006,110828,4200,0,4000,0,3760,103734,200000,1
0,24380,0,38,1600,0,-2,0,15525,-2,0,292,0,0,-2,0,0,0,0,30000,1
2000,38254,0,32,1907,0,-1,17243,38919,0,3541,3000,18478,2000,0,300,0,6459,6459,160000,0
606,45431,0,26,1811,0,0,34250,45187,0,30894,0,30276,1400,0,618,0,0,0,50000,0
2000,10498,0,29,1345,0,0,6411,8238,0,3483,2000,5341,1000,0,1000,-1,1000,4093,50000,0
1089,21709,0,41,1378,0,0,23693,22432,0,24832,1100,24089,1639,0,1132,0,1000,25269,80000,0
4000,15829,0,37,0,2,0,16429,15283,0,19140,0,19764,1700,2,0,1,1000,6420,20000,1
2645,3440,-2,50,3219,-2,-2,3315,3208,-2,1049,3490,2645,3322,-2,1049,-2,1469,1469,160000,0
2000,95648,0,41,5000,0,0,49425,56259,0,13349,5000,16941,4731,0,10000,0,3000,14826,60000,0
0,0,-2,49,0,-2,-2,0,0,-2,0,0,0,0,-2,0,1,0,0,210000,0
10000,51686,0,29,10068,0,0,49606,54224,0,62914,5200,43803,10075,0,20000,0,20000,81529,450000,0
4000,107425,2,38,5500,2,2,111948,109678,2,113988,4500,112626,5500,2,4700,2,4300,116315,240000,1
13100,421227,0,36,15050,0,0,419988,416160,0,358471,13100,359736,16000,0,12700,0,13000,360557,410000,0
0,667,-2,44,0,-1,-2,0,0,-2,0,0,0,0,-2,0,-1,0,0,200000,0
2500,49241,0,35,1600,0,0,53920,26539,0,47566,2000,0,1000,-1,47566,0,1700,48393,50000,0
5072,14237,0,34,15031,0,0,28637,26123,0,8559,0,24385,8081,0,6591,0,1223,3207,320000,0
16,57285,2,36,5336,2,0,61947,61118,2,4980,0,60353,2550,0,0,1,0,2160,60000,1
0,0,-2,30,0,-2,-2,0,0,-2,0,0,0,0,-2,0,1,0,0,230000,0
1612,77039,0,27,2984,0,0,79757,78746,0,29212,359,40498,2449,0,798,0,1307,29621,80000,1
1500,21641,0,52,2000,0,0,24290,22983,0,25768,0,25080,2000,0,1093,0,2228,27407,100000,0
4872,-46,-2,32,0,-2,-1,-46,-46,-1,4829,1266,4826,0,-1,4829,1,1788,1788,230000,1
0,0,-2,44,804,-2,-2,11192,804,-2,0,0,0,11242,-2,0,-2,0,0,400000,0
2000,37325,0,28,2000,0,0,39476,38402,0,41833,0,40818,2000,0,2000,0,4000,45165,70000,0
6034,228639,0,33,10075,0,0,184466,226778,0,131706,5000,157857,10135,0,10000,0,3000,62237,230000,0
0,5556,-2,38,0,0,-2,0,0,-2,0,0,0,0,-2,0,0,0,0,170000,0
3351,2915,-1,42,4203,-1,-1,167,4203,-1,1644,4737,3351,200,-1,1644,-1,1733,1733,230000,0
624,33109,0,23,1660,0,-1,27438,32856,0,768,30267,4786,1600,-1,768,0,173,-579,50000,0
19883,17360,-1,42,13222,-1,-1,10697,13170,-1,5158,41450,19757,10758,-1,5180,-1,44064,43859,500000,0
4000,4418,0,25,3000,0,0,10190,7327,0,17748,1310,13768,3000,0,5000,0,1000,10577,80000,0
2804,9640,-2,30,0,-1,2,0,0,-1,403,3144,2804,0,-1,403,-1,0,253,160000,0
1938,2778,-2,62,1939,-2,-2,2038,1939,-2,0,0,1938,2040,-2,0,-2,0,0,10000,0
600,13962,0,52,1500,0,0,15424,15219,0,15989,2000,15479,1545,0,750,0,700,16276,110000,0
6487,943,-2,30,5692,-2,-1,-33,5664,-1,842,7029,6454,0,-1,842,1,8111,8031,500000,0
6940,834,2,45,1,2,2,-1690,155,-1,3346,3,4240,1693,2,7,2,1230,2698,390000,0
5780,0,-1,53,0,-2,-1,1215,0,-1,2150,3625,5772,1215,-1,2150,-2,670,670,450000,0
15825,13765,-2,29,14304,-2,-2,29399,14304,-2,6155,19773,15817,29404,-2,6155,-2,9955,9955,200000,0
1812,56309,0,41,3000,0,0,59237,58369,0,32002,4000,59851,2400,0,3200,0,2000,32388,60000,0
0,18641,0,32,5000,0,0,33045,23380,2,36597,0,32346,10000,0,5000,0,10000,46121,100000,0
28974,1163,-1,47,6650,-1,0,0,6619,-1,7524,0,28974,0,0,0,-1,0,0,290000,0
2239,289002,-1,46,1343,-1,0,21429,1332,-1,156721,17512,2228,21542,-1,156733,0,7219,157203,290000,0
2000,92802,0,26,7500,0,-2,99655,91166,0,0,0,100000,10000,0,0,0,0,0,150000,0
1500,18666,0,23,2000,0,0,17159,15554,0,6646,2000,8402,2000,0,500,0,1000,7534,50000,0
38500,14309,0,28,1268,0,-1,13142,11226,-1,938,0,12280,2184,-1,938,0,796,796,100000,0
1700,30274,0,25,1932,0,0,30485,30517,0,29148,2500,30533,3900,0,1200,0,1180,29782,30000,0
33124,206597,0,33,10022,0,-1,198245,211687,0,2500,0,217320,25045,-1,5180,0,0,0,360000,0
3611,101658,0,51,4134,0,0,98893,97937,0,96045,3415,101044,3952,0,3298,2,3401,97227,100000,0
1900,58479,0,25,3000,0,0,53235,58839,0,39639,1900,38533,2018,0,2000,0,1500,39619,60000,0
1229,27990,0,25,1394,0,0,25532,24526,0,14859,557,25971,1790,0,519,0,687,14930,70000,0
3000,76054,0,24,3275,0,0,73246,73992,0,141494,2500,71321,3000,0,3000,0,3500,72913,160000,0
8000,11689,0,34,2000,0,0,15418,12911,0,25546,6000,22465,3000,0,4000,-1,16000,36452,460000,0
1665,3437,-1,31,7565,-1,-1,32096,7525,-1,166,16705,1665,32096,-1,166,-1,0,0,330000,0
1500,43353,0,33,5000,0,0,46429,47682,0,42796,1500,43405,2600,0,1500,0,2000,44171,470000,0
0,17500,2,36,0,2,2,19260,16926,2,20041,1594,18653,2921,2,1702,3,0,19582,20000,1
3365,2290,-1,30,2290,-1,-1,2292,2290,-1,1567,1707,3365,2292,-1,1567,-1,1707,1707,140000,0
18410,9517,-2,48,36527,-2,-2,14899,36527,-2,13369,17863,18374,14927,-2,13369,-2,8854,8854,280000,0
8000,24720,2,41,3000,0,0,20398,20982,0,22713,0,19888,0,0,5000,0,3000,19405,200000,0
1400,15415,0,34,1271,0,0,17594,16423,0,18522,0,18552,1442,0,370,0,378,18900,20000,0
315,2626,-2,28,15954,-2,-2,1677,15912,-2,3042,4500,315,1677,-2,3042,-2,374,374,200000,0
1632,22237,-1,42,6695,-1,-1,1632,5683,-1,22379,4852,1632,1632,-1,22379,-1,8901,8901,360000,0
390,390,-1,44,390,-1,-1,390,390,-1,390,390,390,390,-1,390,-1,390,390,90000,1
3887,504644,0,43,22650,0,-1,0,512650,-1,0,0,3887,0,-1,0,0,7413,7413,500000,1
0,0,-2,31,1521,-2,-2,0,1521,-2,0,200,0,0,-2,0,-2,0,0,270000,0
0,19193,2,27,1500,2,0,20460,20084,2,20266,900,19836,1000,0,900,2,1800,21568,30000,1
1800,30587,0,25,1800,0,0,30367,30440,0,30150,1500,30621,1900,0,1500,0,1450,30246,50000,0
3000,1199,0,29,2000,0,0,3781,2528,0,6336,1000,6076,2000,0,1000,0,5000,10570,290000,0
2300,56291,0,33,3000,0,0,60412,58385,0,63020,2379,61710,3000,0,2300,0,2300,64274,90000,1
3000,70844,0,27,3000,0,0,65455,64697,0,65230,2500,66247,2400,0,2400,0,2500,66685,70000,0
1600,45586,0,27,3000,0,0,47332,46573,0,47370,1000,47382,2200,0,978,0,2000,46200,50000,0
2500,56789,0,27,2400,0,3,60102,58276,0,72197,38,61423,3000,0,11576,2,39,71003,80000,1
1300,29770,0,28,1825,0,2,32434,30485,2,33102,0,32592,3100,2,1500,2,1771,33860,100000,0
1000,48580,0,54,0,2,0,30246,47112,0,27249,996,26953,1500,0,986,2,986,27521,50000,0
4000,80528,0,49,4000,0,0,85944,83190,0,90231,4000,87539,5000,0,4000,0,5000,86284,200000,0
1240,19200,0,24,500,2,0,17695,19079,0,15704,608,17791,1300,0,600,1,1000,16257,70000,0
2900,81074,0,32,3700,0,0,76163,78262,0,77511,3100,76813,3400,0,2900,0,2841,79069,80000,0
0,0,-2,42,0,-2,-2,0,0,-2,0,0,0,0,-2,0,-2,0,0,210000,0
2001,25561,2,22,2134,0,0,26570,26951,0,27009,500,28085,1000,0,910,0,1510,28142,50000,0
2126,31740,0,26,50000,0,0,56435,74415,0,37356,1715,40620,1796,0,1539,2,1807,35091,80000,0
6081,846,-1,32,864,-1,-1,1198,810,-1,4203,0,6081,1198,-1,4203,-1,3044,3044,200000,0
3100,68722,0,45,3100,0,0,70206,69693,0,50973,1700,70032,3000,0,2000,2,1800,48529,70000,0
1700,29622,0,35,0,2,0,29777,28852,0,30290,1500,29478,1700,0,1500,1,1500,27803,30000,0
1200,20285,0,27,1500,0,0,20539,20256,0,19836,0,19725,1800,0,751,0,1000,12559,20000,0
1093,27878,0,29,1484,0,0,29922,28908,0,31164,1800,30517,1498,0,1139,0,2039,32677,50000,0
0,1044,-1,49,0,-1,-2,5596,0,-1,0,0,0,5596,-2,0,-1,0,0,20000,0
1957,2585,-2,46,1652,-2,-2,3474,1649,-2,2182,7511,1952,3480,-2,2186,-2,2310,2305,600000,0
6065,5310,0,50,2703,0,0,14539,5484,0,3645,1004,13291,10043,-1,3648,0,2003,4763,500000,0
1366,19309,0,25,1325,0,0,21034,20009,0,22490,836,22050,1350,0,806,0,834,22961,30000,1
447,778,-2,28,506,-2,-2,3724,504,-2,8963,489,445,3742,-2,9007,-2,484,482,200000,0
100000,31864,0,46,4237,0,0,31648,34538,0,129411,3613,127340,4000,0,5000,0,4183,128796,400000,0
8000,191807,0,31,8500,0,0,200170,195618,0,155579,5000,202965,9200,0,7000,0,5000,124488,200000,0
0,48424,0,23,1500,0,-2,-100,45300,-2,-100,247,-100,100,-2,0,0,750,650,50000,0
1500,49544,0,35,1970,0,0,51810,50418,0,13059,2000,28964,2355,0,1000,0,646,13488,80000,0
6000,133272,0,34,6000,0,0,138006,133373,0,140860,4820,136195,9583,0,10000,0,4974,138787,240000,0
5000,21460,0,33,1300,0,0,13530,12570,0,14157,8000,14876,1200,0,1000,0,5000,18888,50000,1
251,5613,2,22,0,2,2,6920,5377,2,6655,0,6911,1638,2,0,1,647,7191,20000,1
1500,46362,0,60,1800,0,0,48631,47393,0,27709,1100,49143,2000,0,1000,0,1200,27549,50000,0
1000,8185,0,42,1500,0,0,10928,9395,0,12108,1243,11445,2000,0,1000,0,1000,12753,30000,1
12028,140626,0,46,8000,0,0,110884,114690,0,87619,5000,111200,5000,0,5000,0,10418,92418,190000,0
650,16022,0,27,1600,0,0,17772,17059,0,18536,750,18127,1300,0,700,0,1000,19224,350000,0
0,264,0,32,286,-1,-1,550,286,0,22,100000,286,528,0,128,-1,15239,14454,500000,1
20999,11540,-2,36,633,-2,-1,606,633,-1,940,0,20972,606,-1,940,-2,1383,1383,180000,0
5005,78928,0,29,8000,0,0,67146,73380,0,63910,10000,68063,10000,0,8000,0,15000,73553,290000,0
10349,0,-2,32,626,-2,-2,118,626,-2,2817,10715,10349,118,-2,2817,-2,2410,2410,400000,0
2062,51243,0,25,0,2,0,50654,49805,0,17083,1388,41776,2025,0,2016,2,1022,9412,50000,1
0,18648,2,35,0,2,0,21034,18061,3,19289,701,20419,3292,2,0,1,781,19600,20000,1
1000,5766,0,37,1274,0,0,7796,6786,0,10205,574,8512,1284,0,2000,0,1000,11032,200000,0
3000,43839,0,27,2400,0,0,46967,45502,0,51049,3000,48872,2200,0,3000,0,31018,81018,170000,0
2005,13819,-1,32,2148,-1,0,34766,2148,0,14690,20296,14138,34766,0,2190,-1,7300,19792,360000,0
2000,22430,0,36,2000,0,0,24564,23763,0,26774,1150,26145,1500,0,1200,0,1300,27476,50000,0
10000,168708,0,30,10699,0,0,151884,161074,0,147650,86000,146113,5080,0,3560,0,45000,43703,230000,0
1100,12271,2,23,0,3,2,11305,11791,2,12374,445,12216,0,2,500,1,0,12026,30000,0
203,2384,-1,39,3603,-1,-1,471,3500,-1,2371,1040,-203,471,-2,2574,1,1949,1949,400000,0
4000,77808,0,32,3000,0,0,79147,77180,0,69573,2800,81159,4000,0,5000,0,8000,70306,80000,0
0,10831,2,32,7201,-1,0,18247,17816,2,5168,0,33230,1000,0,103,-1,0,0,180000,1
16385,403546,2,43,25002,0,0,413942,418882,0,427886,34000,420120,8000,0,16000,0,16000,437131,610000,0
1300,46190,0,58,2000,0,0,50266,44450,0,20149,700,19729,20266,0,700,0,700,19593,50000,0
0,0,-2,34,0,-2,-2,0,0,-2,0,150,0,0,-2,0,1,0,0,240000,1
1370,0,-1,29,2494,-1,-1,3967,2494,-1,600,0,1364,3967,-1,600,1,0,0,20000,0
0,23559,0,31,1000,0,-1,540,23381,0,-30,5183,150,500,0,600,2,200,170,30000,0
1500,2280,-1,31,1725,-1,-1,3895,1725,-1,450,0,1500,3895,-1,450,-1,5289,5289,130000,0
5000,47350,2,66,5000,0,4,54784,51230,2,61670,1000,58232,5000,4,5000,0,5000,65120,60000,0
1500,50471,0,35,3000,0,0,49484,48538,0,23536,1914,46077,1755,0,842,0,888,24045,50000,0
0,0,-2,31,0,-2,-2,0,0,-2,0,0,0,0,-2,0,1,0,0,50000,0
1898,45797,0,28,2500,0,0,48065,47226,0,50646,792,49158,1900,0,2386,0,629,12927,50000,1
5000,9556,2,32,3000,-1,-1,5413,6434,2,5215,7000,5841,0,2,0,-1,8671,8671,140000,0
1500,47369,2,25,4400,0,0,48461,49524,2,46660,2100,45943,1500,0,1742,0,1800,46118,80000,1
6418,234447,0,44,8903,0,0,180566,202747,0,186415,6910,182604,7903,0,6633,0,6852,190303,330000,0
1316,15921,0,43,1280,0,0,17954,16930,0,19404,463,18966,1304,0,754,0,931,19962,20000,1
1000,14591,2,47,1900,0,0,16686,16254,0,18123,1000,17406,1000,0,1000,0,1864,19680,20000,0
4806,1099,-1,26,19686,-1,-1,3036,19686,-1,-1,3658,4806,4000,-1,0,-1,1700,1699,230000,0
0,229928,0,29,4905,0,-1,-10,32890,-2,2150,0,-10,0,-1,2160,0,0,0,360000,0
0,15548,2,32,0,2,0,17752,15009,2,18732,2000,17172,3000,0,2000,1,5000,23389,180000,1
0,4125,0,44,1275,0,-2,0,5275,-2,0,0,0,0,-2,0,0,0,0,10000,0
1400,23996,2,24,3500,0,0,26372,27087,0,27693,0,26992,0,0,1100,0,2100,29237,50000,0
7898,6338,-1,49,8470,-1,-1,1682,8460,-1,3336,0,7898,1682,-1,3336,-1,975,975,150000,0
2323,3253,-2,34,4005,-1,-1,-8,3969,-2,4255,1857,2315,326,-1,4264,-1,2028,2010,200000,0
1259,15397,2,30,2882,2,0,17127,17699,0,17061,608,18076,0,0,591,2,613,17419,50000,1
656,20073,0,24,1319,0,0,19441,19940,0,19071,376,18680,1291,0,679,0,784,19217,20000,0
2000,43170,0,38,2000,0,0,45505,44151,0,44830,2000,43485,2100,0,2000,0,2000,43229,80000,0
3670,101706,0,30,3687,0,0,104260,102946,0,104754,3795,104162,3850,0,3662,0,4000,105707,110000,0
660,1130,-1,39,600,-1,-1,0,600,-1,2030,1152,660,0,-1,2030,-1,3170,3170,100000,0
5113,303703,0,26,12167,0,0,204879,308121,0,143142,5184,143976,8335,0,5062,0,5221,145070,320000,0
900,16070,2,42,3300,0,2,18506,19107,0,20199,253,18802,0,0,1700,0,0,19394,20000,0
37778,-11,2,52,46512,-1,0,24458,46501,-1,39124,13144,37778,159,0,2000,-2,2000,38585,50000,0
0,1249,-2,32,0,-2,-2,0,0,-2,1178,810,0,0,-2,1178,-2,1692,1692,260000,1
0,11300,2,46,0,2,2,13633,10822,2,14096,1500,13117,3000,2,1200,1,0,13727,70000,1
53874,52359,0,24,2064,0,0,3957,51158,-1,31921,719,52522,1053,0,1009,0,934,29265,50000,0
10000,5410,-1,38,2700,0,0,36861,2760,0,34255,5622,23200,36861,0,20055,-1,1000,18554,500000,0
4875,2039,-1,55,7922,-1,-1,4246,7918,-1,836,1258,4875,4246,-1,836,-2,5949,5949,270000,0
0,6792,2,22,0,3,0,7278,6540,2,7398,0,7013,1000,0,500,1,1500,8775,20000,1
1248,416,-1,49,416,-1,-1,0,416,-1,416,416,832,0,0,0,-1,416,416,200000,1
652,41674,0,53,1660,0,0,31089,40012,0,13577,2500,14638,1612,0,1300,0,3000,16333,50000,0
6400,199669,0,37,9300,0,0,202381,204168,0,171795,6200,172574,7851,0,6500,0,6537,170960,200000,0
7497,36211,0,32,1709,0,0,20084,28530,0,18476,6100,18088,2004,0,671,0,2000,20168,50000,0
0,0,-2,43,0,-2,-2,0,0,-2,0,0,0,0,-2,0,1,0,0,100000,0
0,-354,-2,35,0,-2,-2,-354,-354,-2,-354,352,-354,0,-2,0,-2,0,-354,310000,0
8000,180137,2,27,17100,0,0,178390,192621,0,178832,6000,180346,0,0,7000,0,7000,182860,320000,0
2757,279846,0,25,7004,0,-2,68810,169426,0,0,0,12800,1793,0,0,0,0,0,360000,1
13616,83400,-1,48,1600,0,-2,4990,80000,-1,1386,1345,3596,4990,-2,1310,0,4789,4775,50000,0
26850,79346,0,44,2794,0,0,76717,75146,0,30343,996,70281,2888,0,1047,0,1088,29782,70000,0
3100,228754,0,35,10626,0,-1,93311,227903,0,64150,0,67900,3600,0,4000,0,6000,6000,220000,0
5464,173065,0,52,5902,0,0,162516,171015,0,134939,4862,163447,7693,0,4893,0,5095,135815,180000,0
0,1993,-1,24,2360,-1,0,0,2360,-2,4135,2294,0,0,-1,4135,-1,0,814,230000,1
8004,171189,0,48,10000,0,0,178698,176989,0,155517,10000,182101,10000,0,10000,0,6000,154668,390000,0
1500,46968,0,23,1600,0,0,32616,36912,0,27562,951,29788,1500,0,1200,0,1078,26129,50000,0
7500,199040,0,33,10032,0,0,143895,182158,0,152384,7000,147039,7000,0,10000,0,10000,159631,220000,0
2098,103591,0,29,3831,0,0,70449,104103,0,26802,1131,66311,3357,0,610,-1,763,25029,210000,0
0,82150,-2,57,0,2,-2,0,0,-2,0,0,0,0,-2,0,2,0,0,80000,1
232,13504,0,37,1267,0,0,14261,13486,0,7062,122,7019,1310,0,238,0,279,7242,250000,0
2000,43062,2,29,5100,0,0,46088,47142,0,48332,2300,47016,0,0,2071,0,15000,62205,390000,0
120,3924,0,25,1099,0,-2,5873,4972,0,0,0,5993,1000,0,0,0,0,0,30000,0
4218,168516,0,52,6791,0,0,169956,168529,0,117944,4144,119844,7333,0,4269,0,4481,118163,170000,0
326,326,-2,37,326,-2,-2,326,326,-2,326,2,326,326,-2,326,-2,324,324,170000,0
4401,2741,-1,36,9266,-1,-1,1125,9266,-1,2210,390,4380,1125,-1,2210,-1,1150,1150,80000,0
5000,26868,0,27,2000,0,-1,29710,28429,0,21900,0,34310,2000,0,438,0,780,780,130000,0
1377,29278,0,55,1600,0,0,29785,30393,0,30155,0,30377,1585,0,1155,2,2600,31098,30000,1
12080,365290,0,30,13000,0,0,358716,362533,0,299403,6000,353426,14000,0,10000,0,9500,260620,360000,0
2200,72774,0,29,2900,0,0,57985,67584,0,55970,2200,56268,2700,0,2100,0,2200,56825,90000,0
3500,82559,0,28,3500,0,0,87308,84681,0,91458,3500,89316,4000,0,3500,0,3500,89063,150000,0
3100,58360,0,45,0,2,0,58322,56834,0,8177,500,59781,3000,2,0,1,1000,7757,60000,1
1518,1459,-1,30,1078,-1,-2,2154,1029,-1,229,189,1492,2154,-2,229,-1,943,943,290000,0
10524,286321,0,27,20000,0,0,578971,283547,0,296677,9463,293063,12003,0,11238,0,8814,230338,300000,1
10265,279610,0,53,13000,0,0,282508,282024,0,255892,8546,284660,10200,0,8803,2,8300,238266,290000,1
